chr1	147450000	147850000
chr1	149700000	152000000
chr1	152000000	153250000
chr1	153250000	156900000
chr1	156900000	157150000
chr1	157150000	157500000
chr1	157500000	161450000
chr1	161450000	162800000
chr1	162800000	163350000
chr1	163350000	165050000
chr1	165050000	165600000
chr1	165600000	165900000
chr1	165900000	166750000
chr1	166750000	167650000
chr1	167650000	168150000
chr1	168150000	169800000
chr1	169800000	171950000
chr1	171950000	174200000
chr1	174200000	175000000
chr1	175000000	177700000
chr1	177900000	179350000
chr1	179350000	179800000
chr1	179800000	180200000
chr1	180200000	180450000
chr1	180450000	181150000
chr1	181150000	182800000
chr1	182800000	184700000
chr1	184700000	186350000
chr1	186350000	187000000
chr1	187000000	190450000
chr1	190450000	192400000
chr1	192400000	193100000
chr1	193100000	196700000
chr1	196700000	197350000
chr1	197450000	200500000
chr1	200500000	200850000
chr1	200850000	203800000
chr1	203800000	204500000
chr1	204500000	207700000
chr1	207700000	209950000
chr1	209950000	211450000
chr1	211450000	211850000
chr1	211850000	213250000
chr1	213250000	214350000
chr1	214350000	215800000
chr1	215800000	218450000
chr1	218450000	220100000
chr1	220100000	220950000
chr1	220950000	222900000
chr1	222900000	223900000
chr1	223900000	224650000
chr1	224650000	225150000
chr1	225150000	225600000
chr1	225600000	226200000
chr1	226200000	226600000
chr1	226600000	228750000
chr1	228750000	229700000
chr1	229700000	230450000
chr1	230450000	230750000
chr1	230750000	231400000
chr1	231400000	231800000
chr1	231800000	233450000
chr1	233450000	234500000
chr1	234500000	236250000
chr1	236250000	236750000
chr1	236750000	237100000
chr1	237100000	240100000
chr1	240100000	240900000
chr1	240900000	241650000
chr1	241650000	242100000
chr1	242100000	243300000
chr1	243300000	244600000
chr1	244600000	247000000
chr1	247000000	248950000
chr1	248950000	249250000
chr2	0	1550000
chr2	1550000	1900000
chr2	1900000	3350000
chr2	3350000	3750000
chr2	3750000	7000000
chr2	7200000	8950000
chr2	8950000	9550000
chr2	9550000	10850000
chr2	10850000	11600000
chr2	11600000	11950000
chr2	11950000	13200000
chr2	13200000	15750000
chr2	15750000	16950000
chr2	16950000	17850000
chr2	17850000	20550000
chr2	20550000	20850000
chr2	20850000	24000000
chr2	24000000	25450000
chr2	25450000	27600000
chr2	27600000	27900000
chr2	27900000	28700000
chr2	28700000	29150000
chr2	29150000	32750000
chr2	32750000	33850000
chr2	33850000	37350000
chr2	37350000	39500000
chr2	39500000	40050000
chr2	40050000	42050000
chr2	42050000	43000000
chr2	43000000	43800000
chr2	43800000	44200000
chr2	44200000	45800000
chr2	45800000	46200000
chr2	46200000	46650000
chr2	46850000	47150000
chr2	47150000	47600000
chr2	47600000	48000000
chr2	48000000	48750000
chr2	48750000	50700000
chr2	50700000	54000000
chr2	54000000	55850000
chr2	55850000	56400000
chr2	56400000	57900000
chr2	57900000	60900000
chr2	60900000	61250000
chr2	61250000	62100000
chr2	62100000	63800000
chr2	63800000	64200000
chr2	64200000	65800000
chr2	65800000	66650000
chr2	66650000	68300000
chr2	68300000	70100000
chr2	70100000	70500000
chr2	70500000	73950000
chr2	73950000	74900000
chr2	74900000	75950000
chr2	75950000	79150000
chr2	79150000	80100000
chr2	80100000	80800000
chr2	80800000	84650000
chr2	84650000	85150000
chr2	85150000	86400000
chr2	86400000	89000000
chr2	89000000	90250000
chr2	95350000	96000000
chr2	96000000	96450000
chr2	96650000	98250000
chr2	98250000	99750000
chr2	99750000	100150000
chr2	100150000	100900000
chr2	100900000	101200000
chr2	101200000	101850000
chr2	101850000	103100000
chr2	103100000	103400000
chr2	103400000	105650000
chr2	105650000	107250000
chr2	107250000	108800000
chr2	108800000	109400000
chr2	109400000	110550000
chr2	111350000	112550000
chr2	112550000	113300000
chr2	113300000	113750000
chr2	113750000	114200000
chr2	114350000	114750000
chr2	114750000	118200000
chr2	118200000	120400000
chr2	120400000	122550000
chr2	122550000	124700000
chr2	124700000	127800000
chr2	127800000	128900000
chr2	128900000	129550000
chr2	129550000	130600000
chr2	130600000	133000000
chr2	133000000	134600000
chr2	134600000	135250000
chr2	135250000	135700000
chr2	135700000	136600000
chr2	136600000	137200000
chr2	137200000	138600000
chr2	138600000	139650000
chr2	139650000	143350000
chr2	143350000	143800000
chr2	144000000	147450000
chr2	147450000	150450000
chr2	150450000	152350000
chr2	152350000	152850000
chr2	152850000	153600000
chr2	153600000	154450000
chr2	154450000	158150000
chr2	158150000	159700000
chr2	159700000	160900000
chr2	160900000	162050000
chr2	162050000	163250000
chr2	163250000	163950000
chr2	163950000	165400000
chr2	165600000	166150000
chr2	166150000	166750000
chr2	166750000	170250000
chr2	170250000	171750000
chr2	171750000	172400000
chr2	172400000	173400000
chr2	173400000	175250000
chr2	175250000	176050000
chr2	176200000	178700000
chr2	178700000	179400000
chr2	179400000	180950000
chr2	180950000	183600000
chr2	183600000	184100000
chr2	184100000	187750000
chr2	187750000	188350000
chr2	188350000	190300000
chr2	190300000	190600000
chr2	190600000	191900000
chr2	191900000	192400000
chr2	192400000	193150000
chr2	193150000	196900000
chr2	196900000	197650000
chr2	197650000	198300000
chr2	198300000	200800000
chr2	200800000	201750000
chr2	201750000	202600000
chr2	202600000	203100000
chr2	203100000	203400000
chr2	203400000	204800000
chr2	205100000	206800000
chr2	206800000	209250000
chr2	209250000	211350000
chr2	211350000	213450000
chr2	213450000	216150000
chr2	216150000	216950000
chr2	216950000	220550000
chr2	220550000	222900000
chr2	222900000	223500000
chr2	223500000	224800000
chr2	224800000	225650000
chr2	225650000	228150000
chr2	228150000	230600000
chr2	230600000	231950000
chr2	231950000	232350000
chr2	232350000	232700000
chr2	232700000	233400000
chr2	233400000	234200000
chr2	234200000	234800000
chr2	234800000	236650000
chr2	236650000	237200000
chr2	237200000	238000000
chr2	238000000	239200000
chr2	239200000	240950000
chr2	241100000	241400000
chr2	241400000	243100000
chr3	50000	500000
chr3	500000	3200000
chr3	3200000	4300000
chr3	4300000	5250000
chr3	5250000	8450000
chr3	8450000	9400000
chr3	9400000	9750000
chr3	9750000	10350000
chr3	10350000	11100000
chr3	11100000	11900000
chr3	11900000	12150000
chr3	12150000	12900000
chr3	13050000	14950000
chr3	15150000	15650000
chr3	15850000	16300000
chr3	16300000	16600000
chr3	16600000	17300000
chr3	17500000	17900000
chr3	17900000	18500000
chr3	18500000	22200000
chr3	22200000	22950000
chr3	22950000	24000000
chr3	24000000	24800000
chr3	24800000	27100000
chr3	27100000	28400000
chr3	28400000	28750000
chr3	28750000	30050000
chr3	30050000	30800000
chr3	30800000	32250000
chr3	32250000	33150000
chr3	33150000	33900000
chr3	33900000	37450000
chr3	37450000	37850000
chr3	37850000	38100000
chr3	38100000	39450000
chr3	39450000	42600000
chr3	42600000	42900000
chr3	42900000	44300000
chr3	44300000	44550000
chr3	44550000	45000000
chr3	45000000	46950000
chr3	46950000	50700000
chr3	50700000	51950000
chr3	51950000	53350000
chr3	53350000	53950000
chr3	53950000	56550000
chr3	56550000	57550000
chr3	57550000	58550000
chr3	58550000	62200000
chr3	62200000	63850000
chr3	63850000	64500000
chr3	64500000	65300000
chr3	65300000	65750000
chr3	65750000	66250000
chr3	66250000	66950000
chr3	66950000	69000000
chr3	69000000	70050000
chr3	70050000	70600000
chr3	70600000	71750000
chr3	71750000	72850000
chr3	72850000	73150000
chr3	73150000	73500000
chr3	73500000	73950000
chr3	73950000	75200000
chr3	75200000	76050000
chr3	76050000	76650000
chr3	76650000	79600000
chr3	79600000	81300000
chr3	81300000	82250000
chr3	82250000	85550000
chr3	85550000	86700000
chr3	86700000	90550000
chr3	93500000	97400000
chr3	97400000	98300000
chr3	98300000	101400000
chr3	101400000	101950000
chr3	101950000	104250000
chr3	104250000	105100000
chr3	105250000	106850000
chr3	106850000	108350000
chr3	108350000	108700000
chr3	108700000	111800000
chr3	111800000	112250000
chr3	112250000	113400000
chr3	113400000	114050000
chr3	114050000	114900000
chr3	114900000	115550000
chr3	115550000	116500000
chr3	116500000	118550000
chr3	118550000	118850000
chr3	118850000	122100000
chr3	122100000	123000000
chr3	123000000	123300000
chr3	123300000	125350000
chr3	125350000	127300000
chr3	127300000	127800000
chr3	127800000	128350000
chr3	128350000	128600000
chr3	128600000	129050000
chr3	129050000	129850000
chr3	129850000	131950000
chr3	132150000	132450000
chr3	132450000	133150000
chr3	133150000	133400000
chr3	133600000	134250000
chr3	134250000	135600000
chr3	135800000	136750000
chr3	136750000	137700000
chr3	137700000	139100000
chr3	139100000	140950000
chr3	140950000	142250000
chr3	142250000	142750000
chr3	142750000	143500000
chr3	143650000	145450000
chr3	145450000	145700000
chr3	145700000	146350000
chr3	146350000	148600000
chr3	148600000	150300000
chr3	150300000	152250000
chr3	152250000	152700000
chr3	152700000	153750000
chr3	153750000	154050000
chr3	154050000	155450000
chr3	155450000	155700000
chr3	155700000	156250000
chr3	156250000	156850000
chr3	156850000	157300000
chr3	157300000	158300000
chr3	158300000	158550000
chr3	158550000	160300000
chr3	160300000	161200000
chr3	161200000	164950000
chr3	164950000	167400000
chr3	167400000	169450000
chr3	169450000	169850000
chr3	169850000	172500000
chr3	172500000	176150000
chr3	176150000	176650000
chr3	176650000	178150000
chr3	178150000	178700000
chr3	178700000	179050000
chr3	179050000	179300000
chr3	179500000	182400000
chr3	182400000	182850000
chr3	182850000	183150000
chr3	183150000	183550000
chr3	183550000	184050000
chr3	184050000	184550000
chr3	184550000	185050000
chr3	185050000	185350000
chr3	185350000	185650000
chr3	185650000	186300000
chr3	186300000	187450000
chr3	187450000	188900000
chr3	188900000	189650000
chr3	189650000	190150000
chr3	190150000	190450000
chr3	190450000	193300000
chr3	193300000	194050000
chr3	194050000	194350000
chr3	194350000	195350000
chr3	195350000	195700000
chr3	195700000	197900000
chr4	0	3500000
chr4	3500000	6600000
chr4	6600000	8450000
chr4	8650000	10550000
chr4	10550000	12650000
chr4	12650000	13600000
chr4	13600000	15000000
chr4	15200000	16000000
chr4	16000000	16300000
chr4	16300000	17500000
chr4	17500000	18650000
chr4	18650000	20750000
chr4	20750000	21700000
chr4	21700000	22750000
chr4	22750000	23650000
chr4	23650000	24450000
chr4	24450000	25050000
chr4	25050000	25400000
chr4	25400000	25750000
chr4	25900000	27050000
chr4	27050000	30650000
chr4	30650000	31450000
chr4	31450000	35150000
chr4	35150000	37400000
chr4	37400000	38750000
chr4	38750000	39150000
chr4	39150000	39450000
chr4	39450000	40050000
chr4	40050000	40900000
chr4	40900000	41300000
chr4	41300000	41950000
chr4	41950000	42550000
chr4	42550000	44600000
chr4	44800000	46800000
chr4	46800000	47600000
chr4	47600000	47950000
chr4	47950000	49050000
chr4	49050000	49350000
chr4	52650000	55150000
chr4	55150000	55850000
chr4	55850000	57250000
chr4	57250000	57850000
chr4	57850000	61050000
chr4	61050000	63150000
chr4	63150000	65450000
chr4	65450000	67800000
chr4	67800000	71400000
chr4	71400000	72600000
chr4	72600000	73150000
chr4	73150000	73900000
chr4	73900000	74150000
chr4	74150000	74450000
chr4	74450000	75050000
chr4	75050000	75700000
chr4	75700000	76450000
chr4	76450000	77050000
chr4	77050000	78150000
chr4	78150000	78850000
chr4	78850000	79850000
chr4	79850000	80750000
chr4	80750000	81250000
chr4	81250000	81950000
chr4	81950000	82300000
chr4	82300000	83250000
chr4	83250000	84400000
chr4	84600000	85450000
chr4	85450000	85950000
chr4	85950000	87000000
chr4	87000000	87400000
chr4	87400000	88150000
chr4	88150000	90100000
chr4	90100000	90900000
chr4	90900000	94700000
chr4	94700000	95150000
chr4	95150000	96050000
chr4	96050000	99000000
chr4	99000000	100000000
chr4	100000000	100400000
chr4	100400000	100800000
chr4	100800000	103250000
chr4	103250000	104150000
chr4	104150000	105750000
chr4	105750000	106450000
chr4	106450000	107300000
chr4	107300000	108600000
chr4	108600000	108900000
chr4	108900000	109600000
chr4	109600000	110300000
chr4	110300000	110900000
chr4	110900000	111500000
chr4	111500000	113000000
chr4	113000000	113950000
chr4	113950000	114200000
chr4	114200000	115350000
chr4	115350000	115750000
chr4	115750000	119200000
chr4	119200000	121000000
chr4	121000000	122250000
chr4	122250000	122800000
chr4	122800000	123500000
chr4	123500000	123900000
chr4	123900000	125200000
chr4	125200000	126200000
chr4	126200000	128500000
chr4	128500000	129100000
chr4	129100000	130300000
chr4	130300000	134000000
chr4	134000000	137900000
chr4	137900000	139900000
chr4	139900000	140350000
chr4	140550000	144500000
chr4	144500000	145000000
chr4	145000000	146000000
chr4	146000000	146900000
chr4	146900000	147900000
chr4	147900000	148850000
chr4	148850000	150850000
chr4	150850000	151950000
chr4	151950000	154650000
chr4	154650000	155400000
chr4	155400000	159150000
chr4	159150000	159600000
chr4	159600000	160400000
chr4	160400000	164000000
chr4	164000000	164350000
chr4	164350000	166000000
chr4	166000000	166450000
chr4	166450000	169050000
chr4	169050000	170550000
chr4	170700000	171050000
chr4	171050000	173750000
chr4	173750000	175300000
chr4	175300000	176850000
chr4	176850000	177300000
chr4	177300000	178000000
chr4	178000000	181500000
chr4	181500000	182450000
chr4	182450000	184350000
chr4	184350000	184650000
chr4	184650000	187000000
chr4	187000000	190950000
chr5	0	1700000
chr5	1700000	5450000
chr5	5450000	7800000
chr5	7800000	10250000
chr5	10250000	11200000
chr5	11200000	13950000
chr5	13950000	14400000
chr5	14400000	14650000
chr5	14650000	15050000
chr5	15050000	16650000
chr5	16650000	17200000
chr5	17200000	18400000
chr5	18400000	21850000
chr5	21850000	23000000
chr5	23000000	26700000
chr5	26700000	30350000
chr5	30350000	31550000
chr5	31550000	32100000
chr5	32100000	34950000
chr5	34950000	36750000
chr5	36750000	37350000
chr5	37350000	38350000
chr5	38350000	38900000
chr5	38900000	39350000
chr5	39350000	39600000
chr5	39600000	40800000
chr5	40800000	41900000
chr5	42100000	42900000
chr5	42900000	43600000
chr5	43600000	44850000
chr5	44850000	46450000
chr5	49450000	51950000
chr5	51950000	52400000
chr5	52400000	54450000
chr5	54450000	55200000
chr5	55200000	55550000
chr5	55550000	56150000
chr5	56150000	56550000
chr5	56550000	57800000
chr5	57800000	61700000
chr5	61700000	63900000
chr5	64050000	64850000
chr5	64850000	65500000
chr5	65500000	68300000
chr5	68300000	68850000
chr5	70600000	71600000
chr5	71600000	72200000
chr5	72200000	72850000
chr5	72850000	73200000
chr5	73200000	74000000
chr5	74000000	74600000
chr5	74600000	75050000
chr5	75050000	75600000
chr5	75600000	75850000
chr5	75850000	76350000
chr5	76350000	76850000
chr5	76850000	77600000
chr5	77600000	78300000
chr5	78300000	79700000
chr5	79700000	79950000
chr5	79950000	80600000
chr5	80600000	81600000
chr5	81600000	82950000
chr5	82950000	86150000
chr5	86300000	86700000
chr5	86700000	90100000
chr5	90100000	90800000
chr5	90800000	94800000
chr5	94800000	96100000
chr5	96100000	96550000
chr5	96550000	98150000
chr5	98150000	98450000
chr5	98450000	101800000
chr5	101800000	102900000
chr5	102900000	106550000
chr5	106550000	107000000
chr5	107000000	107750000
chr5	107750000	110050000
chr5	110050000	110500000
chr5	110500000	110850000
chr5	110850000	111550000
chr5	111550000	112200000
chr5	112200000	112950000
chr5	112950000	114400000
chr5	114600000	114950000
chr5	114950000	115450000
chr5	115450000	118250000
chr5	118250000	118800000
chr5	118800000	121500000
chr5	121500000	122950000
chr5	122950000	125950000
chr5	126150000	126850000
chr5	126850000	128200000
chr5	128200000	130450000
chr5	130450000	130750000
chr5	130750000	131400000
chr5	131400000	132400000
chr5	132400000	133350000
chr5	133350000	134750000
chr5	134750000	136950000
chr5	136950000	137900000
chr5	137900000	138700000
chr5	138700000	140100000
chr5	140100000	140700000
chr5	140700000	141000000
chr5	141000000	141350000
chr5	141350000	142100000
chr5	142300000	143600000
chr5	143600000	145850000
chr5	145850000	148100000
chr5	148100000	148500000
chr5	148650000	151200000
chr5	151200000	154350000
chr5	154350000	156650000
chr5	156650000	157150000
chr5	157150000	158550000
chr5	158550000	159850000
chr5	159850000	162850000
chr5	162850000	163950000
chr5	163950000	167650000
chr5	167650000	168000000
chr5	168000000	170100000
chr5	170100000	170800000
chr5	170800000	171300000
chr5	171300000	171850000
chr5	171850000	172700000
chr5	172700000	173050000
chr5	173050000	173450000
chr5	173450000	173750000
chr5	173750000	174300000
chr5	174300000	174950000
chr5	174950000	175400000
chr5	175400000	177300000
chr5	177300000	177650000
chr5	177650000	179000000
chr5	179000000	179300000
chr5	179300000	180750000
chr6	200000	1500000
chr6	1500000	2750000
chr6	2750000	3100000
chr6	3250000	4050000
chr6	4050000	5100000
chr6	5100000	5400000
chr6	5400000	6650000
chr6	6650000	7300000
chr6	7300000	7650000
chr6	7650000	8100000
chr6	8100000	10450000
chr6	10450000	10950000
chr6	10950000	12650000
chr6	12650000	13800000
chr6	13800000	15650000
chr6	15650000	16250000
chr6	16250000	18250000
chr6	18250000	18600000
chr6	18600000	20050000
chr6	20050000	20550000
chr6	20550000	24350000
chr6	24350000	26000000
chr6	26000000	26600000
chr6	26600000	29550000
chr6	29550000	30150000
chr6	30150000	33550000
chr6	33550000	37250000
chr6	37250000	38700000
chr6	38700000	41700000
chr6	41700000	44350000
chr6	44350000	46000000
chr6	46000000	47350000
chr6	47350000	49450000
chr6	49450000	52100000
chr6	52100000	52950000
chr6	52950000	56500000
chr6	56500000	57350000
chr6	57350000	58800000
chr6	61850000	64000000
chr6	64000000	64500000
chr6	64650000	65100000
chr6	65100000	69150000
chr6	69150000	70900000
chr6	70900000	71750000
chr6	71750000	72850000
chr6	72850000	74100000
chr6	74100000	76600000
chr6	76600000	80600000
chr6	80600000	82950000
chr6	82950000	84300000
chr6	84300000	85000000
chr6	85000000	86050000
chr6	86050000	86400000
chr6	86400000	87750000
chr6	87750000	89650000
chr6	89650000	90550000
chr6	90550000	91300000
chr6	91300000	91800000
chr6	91800000	95750000
chr6	95750000	96950000
chr6	96950000	99700000
chr6	99700000	101200000
chr6	101200000	105050000
chr6	105050000	105550000
chr6	105550000	105850000
chr6	105850000	106800000
chr6	106800000	107350000
chr6	107350000	108200000
chr6	108200000	109450000
chr6	109450000	109800000
chr6	109800000	110800000
chr6	110800000	111350000
chr6	111550000	112400000
chr6	112400000	114300000
chr6	114300000	116350000
chr6	116350000	117050000
chr6	117050000	118550000
chr6	118550000	119250000
chr6	119450000	121350000
chr6	121350000	121650000
chr6	121650000	122700000
chr6	122700000	123200000
chr6	123200000	125150000
chr6	125150000	125650000
chr6	125650000	126100000
chr6	126300000	127550000
chr6	127550000	128000000
chr6	128000000	129800000
chr6	129800000	130350000
chr6	130350000	131150000
chr6	131150000	131500000
chr6	131500000	131900000
chr6	131900000	132850000
chr6	132850000	133150000
chr6	133150000	133850000
chr6	133850000	134250000
chr6	134450000	135350000
chr6	135350000	135800000
chr6	135800000	136600000
chr6	136600000	137300000
chr6	137300000	139100000
chr6	139100000	142450000
chr6	142450000	142750000
chr6	142750000	143800000
chr6	143800000	144400000
chr6	144400000	144900000
chr6	144900000	146250000
chr6	146250000	147100000
chr6	147100000	147700000
chr6	147700000	148450000
chr6	148450000	148850000
chr6	148850000	149850000
chr6	149850000	150400000
chr6	150400000	151150000
chr6	151150000	151800000
chr6	151800000	152450000
chr6	152450000	153300000
chr6	153300000	154450000
chr6	154450000	154950000
chr6	155150000	157700000
chr6	157700000	158550000
chr6	158550000	159100000
chr6	159100000	159550000
chr6	159550000	160100000
chr6	160100000	160500000
chr6	160500000	160950000
chr6	160950000	161300000
chr6	161300000	161850000
chr6	161850000	165700000
chr6	165700000	166550000
chr6	166550000	167200000
chr6	167200000	169250000
chr6	169250000	170150000
chr6	170150000	170950000
chr7	0	2450000
chr7	2450000	2900000
chr7	2900000	4600000
chr7	4600000	5200000
chr7	5200000	6500000
chr7	6500000	8350000
chr7	8350000	11300000
chr7	11300000	11750000
chr7	11750000	12500000
chr7	12500000	13300000
chr7	13300000	14750000
chr7	14750000	15300000
chr7	15300000	16650000
chr7	16650000	17000000
chr7	17000000	17750000
chr7	17750000	18350000
chr7	18350000	18700000
chr7	18700000	19750000
chr7	19750000	20700000
chr7	20700000	22100000
chr7	22100000	22550000
chr7	22550000	23600000
chr7	23800000	24750000
chr7	24750000	25200000
chr7	25200000	25900000
chr7	25900000	27200000
chr7	27200000	28150000
chr7	28300000	28950000
chr7	28950000	29550000
chr7	29550000	31200000
chr7	31200000	32500000
chr7	32500000	33200000
chr7	33200000	34150000
chr7	34150000	34850000
chr7	34850000	35100000
chr7	35100000	35650000
chr7	35650000	36450000
chr7	36450000	37300000
chr7	37300000	38100000
chr7	38100000	38400000
chr7	38400000	39600000
chr7	39600000	40150000
chr7	40150000	42000000
chr7	42000000	42950000
chr7	42950000	44100000
chr7	44300000	45200000
chr7	45200000	45900000
chr7	45900000	47300000
chr7	47300000	48000000
chr7	48200000	51400000
chr7	51400000	54800000
chr7	54800000	56200000
chr7	56200000	58050000
chr7	61050000	61950000
chr7	61950000	64950000
chr7	64950000	65200000
chr7	65200000	66500000
chr7	66500000	66850000
chr7	66850000	70250000
chr7	70250000	72350000
chr7	72350000	74250000
chr7	75000000	75650000
chr7	75650000	77250000
chr7	77250000	79700000
chr7	79700000	80050000
chr7	80050000	80300000
chr7	80300000	81100000
chr7	81100000	82400000
chr7	82400000	83550000
chr7	83550000	84650000
chr7	84650000	85500000
chr7	85500000	86500000
chr7	86500000	87850000
chr7	87850000	89750000
chr7	89750000	90050000
chr7	90050000	91450000
chr7	91450000	92100000
chr7	92100000	92850000
chr7	92850000	95500000
chr7	95500000	96700000
chr7	96700000	97500000
chr7	97500000	98450000
chr7	98450000	99050000
chr7	99050000	101900000
chr7	102300000	102900000
chr7	103050000	103850000
chr7	103850000	104500000
chr7	104500000	105200000
chr7	105200000	107550000
chr7	107550000	107800000
chr7	107800000	108200000
chr7	108200000	111350000
chr7	111350000	112200000
chr7	112200000	113350000
chr7	113350000	113650000
chr7	113650000	115800000
chr7	115800000	116500000
chr7	116500000	117050000
chr7	117050000	117900000
chr7	117900000	121700000
chr7	121700000	122200000
chr7	122200000	123050000
chr7	123050000	123700000
chr7	123700000	124500000
chr7	124500000	127200000
chr7	127200000	127950000
chr7	127950000	131200000
chr7	131350000	134300000
chr7	134300000	134650000
chr7	134650000	134900000
chr7	134900000	135300000
chr7	135300000	139050000
chr7	139050000	140750000
chr7	140750000	141500000
chr7	141500000	143900000
chr7	143900000	147900000
chr7	147900000	148150000
chr7	148150000	148700000
chr7	148700000	151500000
chr7	151500000	151850000
chr7	151850000	152550000
chr7	152550000	154650000
chr7	154650000	155600000
chr7	155600000	156650000
chr7	156650000	157200000
chr7	157200000	159150000
chr8	150000	2100000
chr8	2100000	6250000
chr8	6250000	6700000
chr8	6700000	7050000
chr8	7050000	7350000
chr8	8000000	8900000
chr8	8900000	9700000
chr8	9700000	10300000
chr8	10300000	10750000
chr8	10750000	11150000
chr8	11150000	11850000
chr8	11850000	12450000
chr8	12450000	13550000
chr8	13550000	17100000
chr8	17100000	17800000
chr8	17800000	18700000
chr8	18700000	19700000
chr8	19700000	20000000
chr8	20000000	20250000
chr8	20250000	21750000
chr8	21750000	23300000
chr8	23300000	24100000
chr8	24300000	27900000
chr8	27900000	28200000
chr8	28200000	28600000
chr8	28600000	30500000
chr8	30500000	31100000
chr8	31100000	33500000
chr8	33500000	36600000
chr8	36600000	37600000
chr8	37600000	38950000
chr8	38950000	41400000
chr8	41400000	42900000
chr8	42900000	43850000
chr8	46800000	48050000
chr8	48050000	48700000
chr8	48900000	49900000
chr8	49900000	52550000
chr8	52700000	53400000
chr8	53400000	57150000
chr8	57150000	58250000
chr8	58250000	59350000
chr8	59350000	61300000
chr8	61300000	62100000
chr8	62100000	64250000
chr8	64250000	65350000
chr8	65350000	66500000
chr8	66500000	68800000
chr8	68800000	69450000
chr8	69450000	70550000
chr8	70550000	71000000
chr8	71000000	71650000
chr8	71650000	72700000
chr8	72700000	73200000
chr8	73200000	75850000
chr8	75850000	79300000
chr8	79300000	79600000
chr8	79600000	82600000
chr8	82800000	85450000
chr8	85450000	87600000
chr8	87600000	90700000
chr8	90700000	91050000
chr8	91050000	91950000
chr8	91950000	94650000
chr8	94650000	95400000
chr8	95400000	97250000
chr8	97250000	98600000
chr8	98600000	99150000
chr8	99150000	101150000
chr8	101150000	101550000
chr8	101550000	102350000
chr8	102350000	103250000
chr8	103250000	103850000
chr8	103850000	104100000
chr8	104100000	104600000
chr8	104600000	105500000
chr8	105500000	105800000
chr8	105800000	106850000
chr8	106850000	107700000
chr8	107700000	108800000
chr8	108800000	109800000
chr8	109800000	110750000
chr8	110750000	114450000
chr8	114450000	118350000
chr8	118350000	120800000
chr8	120800000	121100000
chr8	121100000	121450000
chr8	121450000	124250000
chr8	124400000	125500000
chr8	125500000	126050000
chr8	126050000	126750000
chr8	126750000	127800000
chr8	127800000	130800000
chr8	130800000	131100000
chr8	131100000	131750000
chr8	131750000	133750000
chr8	133750000	134500000
chr8	134500000	135950000
chr8	135950000	139700000
chr8	139700000	141450000
chr8	141650000	142400000
chr8	142400000	142850000
chr8	142850000	144350000
chr8	144350000	145750000
chr8	145750000	146300000
chr9	200000	1050000
chr9	1050000	1900000
chr9	2100000	2850000
chr9	2850000	3200000
chr9	3200000	4400000
chr9	4400000	4650000
chr9	4650000	6750000
chr9	6750000	9850000
chr9	9850000	12500000
chr9	12500000	15150000
chr9	15150000	15650000
chr9	15800000	17500000
chr9	17500000	19500000
chr9	19500000	19900000
chr9	19900000	21150000
chr9	21150000	21450000
chr9	21450000	22300000
chr9	22450000	26350000
